seed,condition,round,client_id,n_train,n_test,prevalence,auroc
37,cold_local,40,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7531249999999999
37,cold_local,40,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,40,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7692307692307693
37,cold_local,40,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,40,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7991452991452992
37,cold_local,40,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,40,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7422510162601625
37,cold_local,40,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.49358974358974356
37,cold_local,40,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6984615384615385
37,cold_local,40,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,41,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,41,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,41,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7345238095238095
37,cold_local,41,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8360783633841886
37,cold_local,41,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8153503893214683
37,cold_local,41,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8040069686411151
37,cold_local,41,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8074903038138332
37,cold_local,41,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.787673297166968
37,cold_local,41,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8363888888888888
37,cold_local,41,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7593610892903901
37,cold_local,41,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.771531100478469
37,cold_local,41,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8250868055555556
37,cold_local,41,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.832156862745098
37,cold_local,41,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7541666666666667
37,cold_local,41,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,41,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7692307692307693
37,cold_local,41,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,41,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7991452991452992
37,cold_local,41,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,41,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7427083333333333
37,cold_local,41,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4871794871794872
37,cold_local,41,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,41,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,42,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,42,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,42,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7345238095238095
37,cold_local,42,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8363384188626907
37,cold_local,42,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8175750834260289
37,cold_local,42,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8035714285714286
37,cold_local,42,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8077529088558502
37,cold_local,42,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7884267631103073
37,cold_local,42,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8363333333333334
37,cold_local,42,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7596229379418695
37,cold_local,42,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7721291866028708
37,cold_local,42,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8250868055555555
37,cold_local,42,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8313725490196079
37,cold_local,42,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7541666666666667
37,cold_local,42,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,42,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,42,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,42,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7991452991452992
37,cold_local,42,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,42,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7428861788617886
37,cold_local,42,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4807692307692308
37,cold_local,42,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,42,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,43,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,43,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,43,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7357142857142857
37,cold_local,43,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8359049930651873
37,cold_local,43,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8175750834260289
37,cold_local,43,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8035714285714286
37,cold_local,43,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8079549127343245
37,cold_local,43,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7885774562989754
37,cold_local,43,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8363333333333334
37,cold_local,43,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7596229379418695
37,cold_local,43,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7727272727272727
37,cold_local,43,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8252314814814815
37,cold_local,43,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8313725490196079
37,cold_local,43,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7541666666666667
37,cold_local,43,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,43,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,43,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,43,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7991452991452992
37,cold_local,43,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,43,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7430640243902438
37,cold_local,43,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4807692307692308
37,cold_local,43,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,43,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,44,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6071428571428572
37,cold_local,44,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,44,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7357142857142857
37,cold_local,44,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8361650485436893
37,cold_local,44,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8186874304783092
37,cold_local,44,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.804006968641115
37,cold_local,44,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8080559146735617
37,cold_local,44,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7891802290536467
37,cold_local,44,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8362222222222222
37,cold_local,44,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7596229379418696
37,cold_local,44,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7727272727272727
37,cold_local,44,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8253761574074073
37,cold_local,44,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8298039215686275
37,cold_local,44,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7552083333333334
37,cold_local,44,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,44,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,44,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,44,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7991452991452992
37,cold_local,44,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,44,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7435721544715447
37,cold_local,44,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.47435897435897434
37,cold_local,44,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,44,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,45,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6071428571428572
37,cold_local,45,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,45,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7357142857142857
37,cold_local,45,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8359916782246879
37,cold_local,45,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8175750834260289
37,cold_local,45,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.804006968641115
37,cold_local,45,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8082175177763413
37,cold_local,45,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7891802290536468
37,cold_local,45,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8367222222222223
37,cold_local,45,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7596229379418696
37,cold_local,45,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7733253588516746
37,cold_local,45,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8252314814814815
37,cold_local,45,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8290196078431373
37,cold_local,45,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.75625
37,cold_local,45,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,45,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,45,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,45,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7991452991452992
37,cold_local,45,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,45,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7436229674796747
37,cold_local,45,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.47435897435897434
37,cold_local,45,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,45,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,46,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6071428571428572
37,cold_local,46,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,46,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.736904761904762
37,cold_local,46,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8359049930651872
37,cold_local,46,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8175750834260289
37,cold_local,46,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.804006968641115
37,cold_local,46,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8086013251454428
37,cold_local,46,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7888788426763109
37,cold_local,46,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8367222222222223
37,cold_local,46,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7601466352448285
37,cold_local,46,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7733253588516746
37,cold_local,46,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8258101851851852
37,cold_local,46,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8282352941176472
37,cold_local,46,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7552083333333334
37,cold_local,46,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,46,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,46,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8386243386243386
37,cold_local,46,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7991452991452992
37,cold_local,46,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,46,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7435975609756097
37,cold_local,46,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4743589743589743
37,cold_local,46,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,46,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,47,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6071428571428572
37,cold_local,47,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,47,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7392857142857143
37,cold_local,47,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8359916782246879
37,cold_local,47,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8186874304783093
37,cold_local,47,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8044425087108015
37,cold_local,47,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8086821266968326
37,cold_local,47,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.788878842676311
37,cold_local,47,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8367222222222223
37,cold_local,47,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.759884786593349
37,cold_local,47,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7727272727272727
37,cold_local,47,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8260995370370371
37,cold_local,47,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8282352941176472
37,cold_local,47,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.75625
37,cold_local,47,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,47,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,47,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8399470899470899
37,cold_local,47,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,47,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,47,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7439532520325204
37,cold_local,47,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4743589743589743
37,cold_local,47,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,47,WATERSHED PHARMACY,97,25,0.36,0.4652777777777778
37,cold_local,48,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6071428571428572
37,cold_local,48,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,48,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7392857142857143
37,cold_local,48,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8363384188626907
37,cold_local,48,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8197997775305896
37,cold_local,48,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8035714285714286
37,cold_local,48,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8088841305753071
37,cold_local,48,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7891802290536468
37,cold_local,48,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8365555555555555
37,cold_local,48,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7601466352448285
37,cold_local,48,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7733253588516746
37,cold_local,48,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8258101851851851
37,cold_local,48,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8274509803921569
37,cold_local,48,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7552083333333334
37,cold_local,48,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,48,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,48,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8399470899470899
37,cold_local,48,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,48,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,48,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7442581300813008
37,cold_local,48,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4807692307692308
37,cold_local,48,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,48,WATERSHED PHARMACY,97,25,0.36,0.4652777777777778
37,cold_local,49,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,49,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,49,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7404761904761905
37,cold_local,49,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8359916782246879
37,cold_local,49,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8209121245828699
37,cold_local,49,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8022648083623694
37,cold_local,49,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8089851325145443
37,cold_local,49,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7885774562989754
37,cold_local,49,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8366666666666667
37,cold_local,49,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7596229379418695
37,cold_local,49,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7739234449760766
37,cold_local,49,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8255208333333333
37,cold_local,49,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8274509803921569
37,cold_local,49,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7562500000000001
37,cold_local,49,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,49,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,49,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8412698412698412
37,cold_local,49,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,49,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,49,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7446138211382114
37,cold_local,49,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4807692307692308
37,cold_local,49,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7015384615384616
37,cold_local,49,WATERSHED PHARMACY,97,25,0.36,0.4652777777777778
37,cold_local,50,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6071428571428571
37,cold_local,50,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,50,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7416666666666667
37,cold_local,50,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8358183079056866
37,cold_local,50,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8220244716351501
37,cold_local,50,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8022648083623694
37,cold_local,50,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8092679379444085
37,cold_local,50,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7893309222423146
37,cold_local,50,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8365555555555555
37,cold_local,50,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7590992406389107
37,cold_local,50,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7733253588516746
37,cold_local,50,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8256655092592592
37,cold_local,50,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8266666666666667
37,cold_local,50,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7572916666666667
37,cold_local,50,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7928571428571428
37,cold_local,50,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.778846153846154
37,cold_local,50,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8412698412698412
37,cold_local,50,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,50,MEDICINE CHEST,94,24,0.3333333333333333,0.71875
37,cold_local,50,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7448424796747967
37,cold_local,50,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.4807692307692308
37,cold_local,50,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7046153846153846
